question_id,kb_id,lang,question,engine,run,expected_url,cited,mentioned,answer_accurate,attribution_accurate,competing_sources,freshness_ok,date,notes
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",ChatGPT Search,1,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",ChatGPT Search,2,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",ChatGPT Search,3,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",Perplexity,1,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",Perplexity,2,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",Perplexity,3,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",Google AI Overviews,1,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",Google AI Overviews,2,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",Google AI Overviews,3,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",Claude (web search),1,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",Claude (web search),2,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q16,kb-0126,nl,"Welk type bewijs toont werkelijke uitvoering het best aan, voorbij beleid op papier?",Claude (web search),3,https://sos-ecovadis.com/nl/vragen/bewijs-van-uitvoering-versus-papieren-beleid/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,ChatGPT Search,1,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,ChatGPT Search,2,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,ChatGPT Search,3,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,Perplexity,1,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,Perplexity,2,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,Perplexity,3,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,Google AI Overviews,1,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,Google AI Overviews,2,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,Google AI Overviews,3,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,Claude (web search),1,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,Claude (web search),2,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,fr,Les exigences de qualité documentaire se sont-elles durcies par rapport aux cycles précédents ?,Claude (web search),3,https://sos-ecovadis.com/fr/questions/les-exigences-documentaires-se-sont-elles-durcies/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,ChatGPT Search,1,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,ChatGPT Search,2,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,ChatGPT Search,3,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,Perplexity,1,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,Perplexity,2,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,Perplexity,3,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,Google AI Overviews,1,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,Google AI Overviews,2,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,Google AI Overviews,3,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,Claude (web search),1,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,Claude (web search),2,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,en,Have documentation quality expectations become more stringent compared to previous cycles?,Claude (web search),3,https://sos-ecovadis.com/en/questions/have-documentation-expectations-tightened/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,ChatGPT Search,1,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,ChatGPT Search,2,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,ChatGPT Search,3,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,Perplexity,1,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,Perplexity,2,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,Perplexity,3,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,Google AI Overviews,1,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,Google AI Overviews,2,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,Google AI Overviews,3,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,Claude (web search),1,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,Claude (web search),2,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q17,kb-0129,nl,Zijn de kwaliteitseisen voor documentatie strenger geworden dan in vorige cycli?,Claude (web search),3,https://sos-ecovadis.com/nl/vragen/zijn-de-documentatie-eisen-strenger-geworden/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",ChatGPT Search,1,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",ChatGPT Search,2,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",ChatGPT Search,3,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",Perplexity,1,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",Perplexity,2,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",Perplexity,3,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",Google AI Overviews,1,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",Google AI Overviews,2,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",Google AI Overviews,3,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",Claude (web search),1,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",Claude (web search),2,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,fr,"Qu'est-ce qui distingue les preuves d'un score de base de celles qui mènent au Bronze, à l'Argent, à l'Or ou au Platine ?",Claude (web search),3,https://sos-ecovadis.com/fr/questions/preuves-par-niveau-de-medaille/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",ChatGPT Search,1,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",ChatGPT Search,2,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",ChatGPT Search,3,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",Perplexity,1,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",Perplexity,2,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",Perplexity,3,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",Google AI Overviews,1,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",Google AI Overviews,2,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",Google AI Overviews,3,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",Claude (web search),1,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",Claude (web search),2,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,en,"What distinguishes evidence for a basic score from evidence that drives Bronze, Silver, Gold or Platinum?",Claude (web search),3,https://sos-ecovadis.com/en/questions/evidence-per-medal-level/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",ChatGPT Search,1,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",ChatGPT Search,2,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",ChatGPT Search,3,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",Perplexity,1,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",Perplexity,2,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",Perplexity,3,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",Google AI Overviews,1,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",Google AI Overviews,2,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",Google AI Overviews,3,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",Claude (web search),1,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",Claude (web search),2,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q18,kb-0132,nl,"Wat onderscheidt bewijs voor een basisscore van bewijs dat naar Brons, Zilver, Goud of Platinum leidt?",Claude (web search),3,https://sos-ecovadis.com/nl/vragen/bewijs-per-medailleniveau/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,ChatGPT Search,1,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,ChatGPT Search,2,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,ChatGPT Search,3,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,Perplexity,1,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,Perplexity,2,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,Perplexity,3,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,Google AI Overviews,1,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,Google AI Overviews,2,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,Google AI Overviews,3,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,Claude (web search),1,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,Claude (web search),2,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,fr,Nous avons eu 75 en Reporting sans rapport public — retomberons-nous à 50 la prochaine fois ?,Claude (web search),3,https://sos-ecovadis.com/fr/questions/reporting-75-sans-rapport-public/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,ChatGPT Search,1,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,ChatGPT Search,2,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,ChatGPT Search,3,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,Perplexity,1,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,Perplexity,2,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,Perplexity,3,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,Google AI Overviews,1,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,Google AI Overviews,2,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,Google AI Overviews,3,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,Claude (web search),1,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,Claude (web search),2,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,en,We scored 75 in Reporting without a public report — will it drop to 50 next time?,Claude (web search),3,https://sos-ecovadis.com/en/questions/reporting-75-without-public-report/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,ChatGPT Search,1,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,ChatGPT Search,2,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,ChatGPT Search,3,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,Perplexity,1,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,Perplexity,2,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,Perplexity,3,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,Google AI Overviews,1,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,Google AI Overviews,2,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,Google AI Overviews,3,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,Claude (web search),1,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,Claude (web search),2,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q19,kb-0139,nl,We haalden 75 op Rapportering zonder publiek rapport — zakken we volgende keer naar 50?,Claude (web search),3,https://sos-ecovadis.com/nl/vragen/rapportering-75-zonder-publiek-rapport/,,,,,,,,
Q20,kb-0146,fr,Comment EcoVadis évalue-t-il les objectifs climatiques science-based non validés par le SBTi ?,ChatGPT Search,1,https://sos-ecovadis.com/fr/questions/objectifs-science-based-non-valides-sbti/,,,,,,,,
Q20,kb-0146,fr,Comment EcoVadis évalue-t-il les objectifs climatiques science-based non validés par le SBTi ?,ChatGPT Search,2,https://sos-ecovadis.com/fr/questions/objectifs-science-based-non-valides-sbti/,,,,,,,,
Q20,kb-0146,fr,Comment EcoVadis évalue-t-il les objectifs climatiques science-based non validés par le SBTi ?,ChatGPT Search,3,https://sos-ecovadis.com/fr/questions/objectifs-science-based-non-valides-sbti/,,,,,,,,
Q20,kb-0146,fr,Comment EcoVadis évalue-t-il les objectifs climatiques science-based non validés par le SBTi ?,Perplexity,1,https://sos-ecovadis.com/fr/questions/objectifs-science-based-non-valides-sbti/,,,,,,,,
Q20,kb-0146,fr,Comment EcoVadis évalue-t-il les objectifs climatiques science-based non validés par le SBTi ?,Perplexity,2,https://sos-ecovadis.com/fr/questions/objectifs-science-based-non-valides-sbti/,,,,,,,,
Q20,kb-0146,fr,Comment EcoVadis évalue-t-il les objectifs climatiques science-based non validés par le SBTi ?,Perplexity,3,https://sos-ecovadis.com/fr/questions/objectifs-science-based-non-valides-sbti/,,,,,,,,
Q20,kb-0146,fr,Comment EcoVadis évalue-t-il les objectifs climatiques science-based non validés par le SBTi ?,Google AI Overviews,1,https://sos-ecovadis.com/fr/questions/objectifs-science-based-non-valides-sbti/,,,,,,,,
Q20,kb-0146,fr,Comment EcoVadis évalue-t-il les objectifs climatiques science-based non validés par le SBTi ?,Google AI Overviews,2,https://sos-ecovadis.com/fr/questions/objectifs-science-based-non-valides-sbti/,,,,,,,,
Q20,kb-0146,fr,Comment EcoVadis évalue-t-il les objectifs climatiques science-based non validés par le SBTi ?,Google AI Overviews,3,https://sos-ecovadis.com/fr/questions/objectifs-science-based-non-valides-sbti/,,,,,,,,
